DT_DEBUT_MOIS,ID_REGN_ADMIN,CD_PLAGE_PRIX,CD_NATR_ACTE_JURDQ,NB_REQST
2022-07-01,"09","1","001",139
2022-07-01,"09","2","001",30
2022-07-01,"09","3","001",9
2022-07-01,"11","1","001",240
2022-07-01,"11","2","001",48
2022-07-01,"11","3","001",10
2022-07-01,"12","1","001",807
2022-07-01,"12","2","001",409
2022-07-01,"12","3","001",96
2022-07-01,"13","1","001",66
2022-07-01,"13","2","001",261
2022-07-01,"13","3","001",321
2022-07-01,"14","1","001",553
2022-07-01,"14","2","001",611
2022-07-01,"14","3","001",289
2022-07-01,"15","1","001",654
2022-07-01,"15","2","001",799
2022-07-01,"15","3","001",677
2022-07-01,"16","1","001",753
2022-07-01,"16","2","001",1673
2022-07-01,"16","3","001",1354
2022-07-01,"17","1","001",305
2022-07-01,"17","2","001",237
2022-07-01,"17","3","001",71
2022-08-01,"01","1","001",259
2022-08-01,"01","2","001",72
2022-08-01,"01","3","001",5
2022-08-01,"02","1","001",375
2022-08-01,"02","2","001",152
2022-08-01,"02","3","001",20
2022-08-01,"03","1","001",493
2022-08-01,"03","2","001",554
2022-08-01,"03","3","001",168
2022-08-01,"04","1","001",313
2022-08-01,"04","2","001",159
2022-08-01,"04","3","001",29
2022-08-01,"05","1","001",277
2022-08-01,"05","2","001",247
2022-08-01,"05","3","001",101
2022-08-01,"06","1","001",141
2022-08-01,"06","2","001",641
2022-08-01,"06","3","001",1025
2022-08-01,"07","1","001",359
2022-08-01,"07","2","001",447
2022-08-01,"07","3","001",262
2022-08-01,"08","1","001",192
2022-08-01,"08","2","001",119
2022-08-01,"08","3","001",29
2022-08-01,"09","1","001",114
2022-08-01,"09","2","001",27
2022-08-01,"09","3","001",3
2022-08-01,"11","1","001",186
2022-08-01,"11","2","001",41
2022-08-01,"11","3","001",3
2022-08-01,"12","1","001",538
2022-08-01,"12","2","001",238
2022-08-01,"12","3","001",58
2022-08-01,"13","1","001",39
2022-08-01,"13","2","001",177
2022-08-01,"13","3","001",222
2022-08-01,"14","1","001",323
2022-08-01,"14","2","001",423
2022-08-01,"14","3","001",192
2022-08-01,"15","1","001",452
2022-08-01,"15","2","001",619
2022-08-01,"15","3","001",485
2022-08-01,"16","1","001",510
2022-08-01,"16","2","001",1204
2022-08-01,"16","3","001",989
2022-08-01,"17","1","001",205
2022-08-01,"17","2","001",156
2022-08-01,"17","3","001",35
2022-09-01,"01","1","001",413
2022-09-01,"01","2","001",92
2022-09-01,"01","3","001",21
2022-09-01,"02","1","001",491
2022-09-01,"02","2","001",170
2022-09-01,"02","3","001",19
2022-09-01,"03","1","001",573
2022-09-01,"03","2","001",615
2022-09-01,"03","3","001",148
2022-09-01,"04","1","001",415
2022-09-01,"04","2","001",169
2022-09-01,"04","3","001",42
2022-09-01,"05","1","001",388
2022-09-01,"05","2","001",282
2022-09-01,"05","3","001",105
2022-09-01,"06","1","001",155
2022-09-01,"06","2","001",677
2022-09-01,"06","3","001",865
2022-09-01,"07","1","001",352
2022-09-01,"07","2","001",452
2022-09-01,"07","3","001",220
2022-09-01,"08","1","001",182
2022-09-01,"08","2","001",105
2022-09-01,"08","3","001",18
2022-09-01,"09","1","001",140
2022-09-01,"09","2","001",35
2022-09-01,"09","3","001",7
2022-09-01,"11","1","001",216
2022-09-01,"11","2","001",50
2022-09-01,"11","3","001",6
2022-09-01,"12","1","001",665
2022-09-01,"12","2","001",238
2022-09-01,"12","3","001",78
2022-09-01,"13","1","001",58
2022-09-01,"13","2","001",183
2022-09-01,"13","3","001",201
2022-09-01,"14","1","001",537
2022-09-01,"14","2","001",406
2022-09-01,"14","3","001",185
2022-09-01,"15","1","001",593
2022-09-01,"15","2","001",648
2022-09-01,"15","3","001",511
2022-09-01,"16","1","001",665
2022-09-01,"16","2","001",1235
2022-09-01,"16","3","001",870
2022-09-01,"17","1","001",316
2022-09-01,"17","2","001",154
2022-09-01,"17","3","001",39
2022-10-01,"01","1","001",352
2022-10-01,"01","2","001",91
2022-10-01,"01","3","001",16
2022-10-01,"02","1","001",428
2022-10-01,"02","2","001",122
2022-10-01,"02","3","001",21
2022-10-01,"03","1","001",533
2022-10-01,"03","2","001",476
2022-10-01,"03","3","001",159
2022-10-01,"04","1","001",351
2022-10-01,"04","2","001",172
2022-10-01,"04","3","001",36
2022-10-01,"05","1","001",326
2022-10-01,"05","2","001",191
2022-10-01,"05","3","001",87
2022-10-01,"06","1","001",141
2022-10-01,"06","2","001",597
2022-10-01,"06","3","001",791
2022-10-01,"07","1","001",327
2022-10-01,"07","2","001",310
2022-10-01,"07","3","001",195
2022-10-01,"08","1","001",186
2022-10-01,"08","2","001",83
2022-10-01,"08","3","001",10
2022-10-01,"09","1","001",112
2022-10-01,"09","2","001",32
2022-10-01,"09","3","001",4
2022-10-01,"11","1","001",208
2022-10-01,"11","2","001",27
2022-10-01,"11","3","001",9
2022-10-01,"12","1","001",604
2022-10-01,"12","2","001",236
2022-10-01,"12","3","001",58
2022-10-01,"13","1","001",62
2022-10-01,"13","2","001",161
2022-10-01,"13","3","001",174
2022-10-01,"14","1","001",457
2022-10-01,"14","2","001",456
2022-10-01,"14","3","001",192
2022-10-01,"15","1","001",515
2022-10-01,"15","2","001",606
2022-10-01,"15","3","001",412
2022-10-01,"16","1","001",561
2022-10-01,"16","2","001",1025
2022-10-01,"16","3","001",680
2022-10-01,"17","1","001",229
2022-10-01,"17","2","001",130
2022-10-01,"17","3","001",33
2022-11-01,"01","1","001",350
2022-11-01,"01","2","001",83
2022-11-01,"01","3","001",17
2022-11-01,"02","1","001",433
2022-11-01,"02","2","001",110
2022-11-01,"02","3","001",24
2022-11-01,"03","1","001",517
2022-11-01,"03","2","001",531
2022-11-01,"03","3","001",141
2022-11-01,"04","1","001",403
2022-11-01,"04","2","001",159
2022-11-01,"04","3","001",44
2022-11-01,"05","1","001",289
2022-11-01,"05","2","001",215
2022-11-01,"05","3","001",95
2022-11-01,"06","1","001",144
2022-11-01,"06","2","001",632
2022-11-01,"06","3","001",793
2022-11-01,"07","1","001",307
2022-11-01,"07","2","001",305
2022-11-01,"07","3","001",174
2022-11-01,"08","1","001",177
2022-11-01,"08","2","001",64
2022-11-01,"08","3","001",12
2022-11-01,"09","1","001",155
2022-11-01,"09","2","001",29
2022-11-01,"09","3","001",2
2022-11-01,"11","1","001",221
2022-11-01,"11","2","001",36
2022-11-01,"11","3","001",1
2022-11-01,"12","1","001",618
2022-11-01,"12","2","001",181
2022-11-01,"12","3","001",54
2022-11-01,"13","1","001",64
2022-11-01,"13","2","001",199
2022-11-01,"13","3","001",221
2022-11-01,"14","1","001",427
2022-11-01,"14","2","001",422
2022-11-01,"14","3","001",175
2022-11-01,"15","1","001",574
2022-11-01,"15","2","001",582
2022-11-01,"15","3","001",377
2022-11-01,"16","1","001",554
2022-11-01,"16","2","001",1058
2022-11-01,"16","3","001",713
2022-11-01,"17","1","001",230
2022-11-01,"17","2","001",140
2022-11-01,"17","3","001",41
2022-12-01,"01","1","001",351
2022-12-01,"01","2","001",70
2022-12-01,"01","3","001",17
2022-12-01,"02","1","001",405
2022-12-01,"02","2","001",114
2022-12-01,"02","3","001",31
2022-12-01,"03","1","001",547
2022-12-01,"03","2","001",544
2022-12-01,"03","3","001",175
2022-12-01,"04","1","001",361
2022-12-01,"04","2","001",144
2022-12-01,"04","3","001",39
2022-12-01,"05","1","001",315
2022-12-01,"05","2","001",220
2022-12-01,"05","3","001",84
2022-12-01,"06","1","001",195
2022-12-01,"06","2","001",749
2022-12-01,"06","3","001",923
2022-12-01,"07","1","001",296
2022-12-01,"07","2","001",328
2022-12-01,"07","3","001",158
2022-12-01,"08","1","001",192
2022-12-01,"08","2","001",76
2022-12-01,"08","3","001",16
2022-12-01,"09","1","001",130
2022-12-01,"09","2","001",17
2022-12-01,"09","3","001",7
2022-12-01,"11","1","001",198
2022-12-01,"11","2","001",31
2022-12-01,"11","3","001",4
2022-12-01,"12","1","001",603
2022-12-01,"12","2","001",214
2022-12-01,"12","3","001",69
2022-12-01,"13","1","001",62
2022-12-01,"13","2","001",205
2022-12-01,"13","3","001",162
2022-12-01,"14","1","001",420
2022-12-01,"14","2","001",412
2022-12-01,"14","3","001",200
2022-12-01,"15","1","001",566
2022-12-01,"15","2","001",555
2022-12-01,"15","3","001",381
2022-12-01,"16","1","001",541
2022-12-01,"16","2","001",1133
2022-12-01,"16","3","001",715
2022-12-01,"17","1","001",251
2022-12-01,"17","2","001",123
2022-12-01,"17","3","001",46
2023-01-01,"01","1","001",166
2023-01-01,"01","2","001",40
2023-01-01,"01","3","001",6
2023-01-01,"02","1","001",231
2023-01-01,"02","2","001",45
2023-01-01,"02","3","001",13
2023-01-01,"03","1","001",277
2023-01-01,"03","2","001",246
2023-01-01,"03","3","001",76
2023-01-01,"04","1","001",198
2023-01-01,"04","2","001",79
2023-01-01,"04","3","001",16
2023-01-01,"05","1","001",169
2023-01-01,"05","2","001",125
2023-01-01,"05","3","001",57
2023-01-01,"06","1","001",104
2023-01-01,"06","2","001",398
2023-01-01,"06","3","001",502
2023-01-01,"07","1","001",163
2023-01-01,"07","2","001",175
2023-01-01,"07","3","001",81
2023-01-01,"08","1","001",113
2023-01-01,"08","2","001",50
2023-01-01,"08","3","001",13
2023-01-01,"09","1","001",51
2023-01-01,"09","2","001",11
2023-01-01,"09","3","001",1
2023-01-01,"11","1","001",91
2023-01-01,"11","2","001",11
2023-01-01,"11","3","001",1
2023-01-01,"12","1","001",310
2023-01-01,"12","2","001",96
2023-01-01,"12","3","001",40
2023-01-01,"13","1","001",30
2023-01-01,"13","2","001",105
2023-01-01,"13","3","001",111
2023-01-01,"14","1","001",221
2023-01-01,"14","2","001",202
2023-01-01,"14","3","001",86
2023-01-01,"15","1","001",288
2023-01-01,"15","2","001",346
2023-01-01,"15","3","001",208
2023-01-01,"16","1","001",357
2023-01-01,"16","2","001",610
2023-01-01,"16","3","001",401
2023-01-01,"17","1","001",123
2023-01-01,"17","2","001",65
2023-01-01,"17","3","001",20
2023-02-01,"01","1","001",205
2023-02-01,"01","2","001",50
2023-02-01,"01","3","001",13
2023-02-01,"02","1","001",249
2023-02-01,"02","2","001",60
2023-02-01,"02","3","001",16
2023-02-01,"03","1","001",335
2023-02-01,"03","2","001",241
2023-02-01,"03","3","001",83
2023-02-01,"04","1","001",243
2023-02-01,"04","2","001",94
2023-02-01,"04","3","001",21
2023-02-01,"05","1","001",233
2023-02-01,"05","2","001",125
2023-02-01,"05","3","001",53
2023-02-01,"06","1","001",149
2023-02-01,"06","2","001",553
2023-02-01,"06","3","001",642
2023-02-01,"07","1","001",219
2023-02-01,"07","2","001",196
2023-02-01,"07","3","001",98
2023-02-01,"08","1","001",107
2023-02-01,"08","2","001",34
2023-02-01,"08","3","001",4
2023-02-01,"09","1","001",66
2023-02-01,"09","2","001",14
2023-02-01,"09","3","001",4
2023-02-01,"11","1","001",116
2023-02-01,"11","2","001",7
2023-02-01,"11","3","001",3
2023-02-01,"12","1","001",374
2023-02-01,"12","2","001",84
2023-02-01,"12","3","001",37
2023-02-01,"13","1","001",43
2023-02-01,"13","2","001",121
2023-02-01,"13","3","001",93
2023-02-01,"14","1","001",306
2023-02-01,"14","2","001",263
2023-02-01,"14","3","001",84
2023-02-01,"15","1","001",347
2023-02-01,"15","2","001",289
2023-02-01,"15","3","001",171
2023-02-01,"16","1","001",409
2023-02-01,"16","2","001",630
2023-02-01,"16","3","001",379
2023-02-01,"17","1","001",174
2023-02-01,"17","2","001",72
2023-02-01,"17","3","001",32
2023-03-01,"01","1","001",266
2023-03-01,"01","2","001",42
2023-03-01,"01","3","001",12
2023-03-01,"02","1","001",340
2023-03-01,"02","2","001",100
2023-03-01,"02","3","001",20
2023-03-01,"03","1","001",432
2023-03-01,"03","2","001",342
2023-03-01,"03","3","001",113
2023-03-01,"04","1","001",339
2023-03-01,"04","2","001",128
2023-03-01,"04","3","001",26
2023-03-01,"05","1","001",273
2023-03-01,"05","2","001",202
2023-03-01,"05","3","001",70
2023-03-01,"06","1","001",161
2023-03-01,"06","2","001",639
2023-03-01,"06","3","001",765
2023-03-01,"07","1","001",239
2023-03-01,"07","2","001",216
2023-03-01,"07","3","001",96
2023-03-01,"08","1","001",107
2023-03-01,"08","2","001",55
2023-03-01,"08","3","001",8
2023-03-01,"09","1","001",79
2023-03-01,"09","2","001",12
2023-03-01,"09","3","001",2
2023-03-01,"11","1","001",163
2023-03-01,"11","2","001",25
2023-03-01,"11","3","001",5
2023-03-01,"12","1","001",495
2023-03-01,"12","2","001",137
2023-03-01,"12","3","001",47
2023-03-01,"13","1","001",53
2023-03-01,"13","2","001",172
2023-03-01,"13","3","001",135
2023-03-01,"14","1","001",362
2023-03-01,"14","2","001",335
2023-03-01,"14","3","001",124
2023-03-01,"15","1","001",429
2023-03-01,"15","2","001",440
2023-03-01,"15","3","001",279
2023-03-01,"16","1","001",526
2023-03-01,"16","2","001",885
2023-03-01,"16","3","001",605
2023-03-01,"17","1","001",225
2023-03-01,"17","2","001",111
2023-03-01,"17","3","001",39
2023-04-01,"01","1","001",230
2023-04-01,"01","2","001",63
2023-04-01,"01","3","001",14
2023-04-01,"02","1","001",306
2023-04-01,"02","2","001",93
2023-04-01,"02","3","001",22
2023-04-01,"03","1","001",416
2023-04-01,"03","2","001",318
2023-04-01,"03","3","001",134
2023-04-01,"04","1","001",237
2023-04-01,"04","2","001",113
2023-04-01,"04","3","001",34
2023-04-01,"05","1","001",234
2023-04-01,"05","2","001",175
2023-04-01,"05","3","001",63
2023-04-01,"06","1","001",109
2023-04-01,"06","2","001",623
2023-04-01,"06","3","001",701
2023-04-01,"07","1","001",189
2023-04-01,"07","2","001",221
2023-04-01,"07","3","001",113
2023-04-01,"08","1","001",131
2023-04-01,"08","2","001",58
2023-04-01,"08","3","001",11
2023-04-01,"09","1","001",84
2023-04-01,"09","2","001",14
2023-04-01,"09","3","001",2
2023-04-01,"11","1","001",115
2023-04-01,"11","2","001",16
2023-04-01,"11","3","001",2
2023-04-01,"12","1","001",426
2023-04-01,"12","2","001",161
2023-04-01,"12","3","001",54
2023-04-01,"13","1","001",59
2023-04-01,"13","2","001",181
2023-04-01,"13","3","001",134
2023-04-01,"14","1","001",288
2023-04-01,"14","2","001",334
2023-04-01,"14","3","001",158
2023-04-01,"15","1","001",372
2023-04-01,"15","2","001",461
2023-04-01,"15","3","001",331
2023-04-01,"16","1","001",392
2023-04-01,"16","2","001",883
2023-04-01,"16","3","001",567
2023-04-01,"17","1","001",198
2023-04-01,"17","2","001",105
2023-04-01,"17","3","001",26
2023-05-01,"01","1","001",343
2023-05-01,"01","2","001",105
2023-05-01,"01","3","001",17
2023-05-01,"02","1","001",478
2023-05-01,"02","2","001",153
2023-05-01,"02","3","001",19
2023-05-01,"03","1","001",603
2023-05-01,"03","2","001",702
2023-05-01,"03","3","001",231
2023-05-01,"04","1","001",366
2023-05-01,"04","2","001",201
2023-05-01,"04","3","001",59
2023-05-01,"05","1","001",329
2023-05-01,"05","2","001",282
2023-05-01,"05","3","001",113
2023-05-01,"06","1","001",151
2023-05-01,"06","2","001",908
2023-05-01,"06","3","001",1179
2023-05-01,"07","1","001",293
2023-05-01,"07","2","001",344
2023-05-01,"07","3","001",162
2023-05-01,"08","1","001",182
2023-05-01,"08","2","001",102
2023-05-01,"08","3","001",21
2023-05-01,"09","1","001",114
2023-05-01,"09","2","001",31
2023-05-01,"09","3","001",3
2023-05-01,"11","1","001",172
2023-05-01,"11","2","001",37
2023-05-01,"11","3","001",6
2023-05-01,"12","1","001",657
2023-05-01,"12","2","001",293
2023-05-01,"12","3","001",68
2023-05-01,"13","1","001",55
2023-05-01,"13","2","001",239
2023-05-01,"13","3","001",215
2023-05-01,"14","1","001",379
2023-05-01,"14","2","001",533
2023-05-01,"14","3","001",199
2023-05-01,"15","1","001",501
2023-05-01,"15","2","001",699
2023-05-01,"15","3","001",500
2023-05-01,"16","1","001",555
2023-05-01,"16","2","001",1432
2023-05-01,"16","3","001",904
2023-05-01,"17","1","001",269
2023-05-01,"17","2","001",208
2023-05-01,"17","3","001",46
2023-06-01,"01","1","001",424
2023-06-01,"01","2","001",156
2023-06-01,"01","3","001",29
2023-06-01,"02","1","001",576
2023-06-01,"02","2","001",291
2023-06-01,"02","3","001",41
2023-06-01,"03","1","001",695
2023-06-01,"03","2","001",1225
2023-06-01,"03","3","001",319
2023-06-01,"04","1","001",412
2023-06-01,"04","2","001",312
2023-06-01,"04","3","001",58
2023-06-01,"05","1","001",310
2023-06-01,"05","2","001",394
2023-06-01,"05","3","001",151
2023-06-01,"06","1","001",153
2023-06-01,"06","2","001",1047
2023-06-01,"06","3","001",1546
2023-06-01,"07","1","001",296
2023-06-01,"07","2","001",439
2023-06-01,"07","3","001",224
2023-06-01,"08","1","001",218
2023-06-01,"08","2","001",157
2023-06-01,"08","3","001",17
2023-06-01,"09","1","001",130
2023-06-01,"09","2","001",62
2023-06-01,"09","3","001",5
2023-06-01,"11","1","001",167
2023-06-01,"11","2","001",43
2023-06-01,"11","3","001",8
2023-06-01,"12","1","001",748
2023-06-01,"12","2","001",520
2023-06-01,"12","3","001",101
2023-06-01,"13","1","001",61
2023-06-01,"13","2","001",379
2023-06-01,"13","3","001",360
2023-06-01,"14","1","001",440
2023-06-01,"14","2","001",760
2023-06-01,"14","3","001",341
2023-06-01,"15","1","001",558
2023-06-01,"15","2","001",934
2023-06-01,"15","3","001",731
2023-06-01,"16","1","001",606
2023-06-01,"16","2","001",2081
2023-06-01,"16","3","001",1381
2023-06-01,"17","1","001",342
2023-06-01,"17","2","001",279
2023-06-01,"17","3","001",57
2023-07-01,"01","1","001",387
2023-07-01,"01","2","001",162
2023-07-01,"01","3","001",22
2023-07-01,"02","1","001",445
2023-07-01,"02","2","001",252
2023-07-01,"02","3","001",34
2023-07-01,"03","1","001",601
2023-07-01,"03","2","001",867
2023-07-01,"03","3","001",240
2023-07-01,"04","1","001",411
2023-07-01,"04","2","001",242
2023-07-01,"04","3","001",39
2023-07-01,"05","1","001",332
2023-07-01,"05","2","001",287
2023-07-01,"05","3","001",111
2023-07-01,"06","1","001",151
2023-07-01,"06","2","001",814
2023-07-01,"06","3","001",1221
2023-07-01,"07","1","001",299
2023-07-01,"07","2","001",479
2023-07-01,"07","3","001",269
2023-07-01,"08","1","001",193
2023-07-01,"08","2","001",137
2023-07-01,"08","3","001",17
2023-07-01,"09","1","001",139
2023-07-01,"09","2","001",39
2023-07-01,"09","3","001",2
2023-07-01,"11","1","001",176
2023-07-01,"11","2","001",39
2023-07-01,"11","3","001",2
2023-07-01,"12","1","001",672
2023-07-01,"12","2","001",382
2023-07-01,"12","3","001",66
2023-07-01,"13","1","001",56
2023-07-01,"13","2","001",254
2023-07-01,"13","3","001",271
2023-07-01,"14","1","001",390
2023-07-01,"14","2","001",500
2023-07-01,"14","3","001",193
2023-07-01,"15","1","001",495
2023-07-01,"15","2","001",662
2023-07-01,"15","3","001",531
2023-07-01,"16","1","001",548
2023-07-01,"16","2","001",1491
2023-07-01,"16","3","001",1164
2023-07-01,"17","1","001",266
2023-07-01,"17","2","001",220
2023-07-01,"17","3","001",56
2023-08-01,"01","1","001",258
2023-08-01,"01","2","001",88
2023-08-01,"01","3","001",10
2023-08-01,"02","1","001",312
2023-08-01,"02","2","001",162
2023-08-01,"02","3","001",25
2023-08-01,"03","1","001",385
2023-08-01,"03","2","001",567
2023-08-01,"03","3","001",204
2023-08-01,"04","1","001",256
2023-08-01,"04","2","001",198
2023-08-01,"04","3","001",31
2023-08-01,"05","1","001",228
2023-08-01,"05","2","001",219
2023-08-01,"05","3","001",99
2023-08-01,"06","1","001",107
2023-08-01,"06","2","001",677
2023-08-01,"06","3","001",1142
2023-08-01,"07","1","001",272
2023-08-01,"07","2","001",415
2023-08-01,"07","3","001",217
2023-08-01,"08","1","001",180
2023-08-01,"08","2","001",99
2023-08-01,"08","3","001",24
2023-08-01,"09","1","001",83
2023-08-01,"09","2","001",30
2023-08-01,"09","3","001",9
2023-08-01,"11","1","001",160
2023-08-01,"11","2","001",34
2023-08-01,"11","3","001",4
2023-08-01,"12","1","001",464
2023-08-01,"12","2","001",222
2023-08-01,"12","3","001",52
2023-08-01,"13","1","001",57
2023-08-01,"13","2","001",197
2023-08-01,"13","3","001",203
2023-08-01,"14","1","001",308
2023-08-01,"14","2","001",381
2023-08-01,"14","3","001",189
2023-08-01,"15","1","001",386
2023-08-01,"15","2","001",518
2023-08-01,"15","3","001",466
2023-08-01,"16","1","001",398
2023-08-01,"16","2","001",1098
2023-08-01,"16","3","001",937
2023-08-01,"17","1","001",197
2023-08-01,"17","2","001",166
2023-08-01,"17","3","001",37
2023-09-01,"01","1","001",317
2023-09-01,"01","2","001",110
2023-09-01,"01","3","001",19
2023-09-01,"02","1","001",353
2023-09-01,"02","2","001",144
2023-09-01,"02","3","001",36
2023-09-01,"03","1","001",441
2023-09-01,"03","2","001",544
2023-09-01,"03","3","001",181
2023-09-01,"04","1","001",299
2023-09-01,"04","2","001",174
2023-09-01,"04","3","001",35
2023-09-01,"05","1","001",264
2023-09-01,"05","2","001",195
2023-09-01,"05","3","001",99
2023-09-01,"06","1","001",101
2023-09-01,"06","2","001",595
2023-09-01,"06","3","001",968
2023-09-01,"07","1","001",297
2023-09-01,"07","2","001",392
2023-09-01,"07","3","001",152
2023-09-01,"08","1","001",163
2023-09-01,"08","2","001",79
2023-09-01,"08","3","001",14
2023-09-01,"09","1","001",119
2023-09-01,"09","2","001",22
2023-09-01,"09","3","001",6
2023-09-01,"11","1","001",171
2023-09-01,"11","2","001",35
2023-09-01,"11","3","001",4
2023-09-01,"12","1","001",547
2023-09-01,"12","2","001",256
2023-09-01,"12","3","001",61
2023-09-01,"13","1","001",51
2023-09-01,"13","2","001",170
2023-09-01,"13","3","001",186
2023-09-01,"14","1","001",379
2023-09-01,"14","2","001",343
2023-09-01,"14","3","001",155
2023-09-01,"15","1","001",440
2023-09-01,"15","2","001",486
2023-09-01,"15","3","001",380
2023-09-01,"16","1","001",483
2023-09-01,"16","2","001",1008
2023-09-01,"16","3","001",796
2023-09-01,"17","1","001",230
2023-09-01,"17","2","001",168
2023-09-01,"17","3","001",38
2023-10-01,"01","1","001",347
2023-10-01,"01","2","001",91
2023-10-01,"01","3","001",17
2023-10-01,"02","1","001",350
2023-10-01,"02","2","001",127
2023-10-01,"02","3","001",23
2023-10-01,"03","1","001",435
2023-10-01,"03","2","001",514
2023-10-01,"03","3","001",190
2023-10-01,"04","1","001",294
2023-10-01,"04","2","001",151
2023-10-01,"04","3","001",33
2023-10-01,"05","1","001",278
2023-10-01,"05","2","001",200
2023-10-01,"05","3","001",113
2023-10-01,"06","1","001",114
2023-10-01,"06","2","001",593
2023-10-01,"06","3","001",896
2023-10-01,"07","1","001",298
2023-10-01,"07","2","001",288
2023-10-01,"07","3","001",156
2023-10-01,"08","1","001",162
2023-10-01,"08","2","001",68
2023-10-01,"08","3","001",15
2023-10-01,"09","1","001",115
2023-10-01,"09","2","001",23
2023-10-01,"09","3","001",5
2023-10-01,"11","1","001",177
2023-10-01,"11","2","001",35
2023-10-01,"11","3","001",7
2023-10-01,"12","1","001",544
2023-10-01,"12","2","001",260
2023-10-01,"12","3","001",52
2023-10-01,"13","1","001",47
2023-10-01,"13","2","001",148
2023-10-01,"13","3","001",175
