DT_DEBUT_MOIS,ID_REGN_ADMIN,CD_PLAGE_PRIX,CD_NATR_ACTE_JURDQ,NB_REQST
2023-10-01,"14","1","001",370
2023-10-01,"14","2","001",338
2023-10-01,"14","3","001",171
2023-10-01,"15","1","001",450
2023-10-01,"15","2","001",424
2023-10-01,"15","3","001",400
2023-10-01,"16","1","001",474
2023-10-01,"16","2","001",946
2023-10-01,"16","3","001",725
2023-10-01,"17","1","001",203
2023-10-01,"17","2","001",163
2023-10-01,"17","3","001",54
2023-11-01,"01","1","001",277
2023-11-01,"01","2","001",77
2023-11-01,"01","3","001",15
2023-11-01,"02","1","001",352
2023-11-01,"02","2","001",118
2023-11-01,"02","3","001",17
2023-11-01,"03","1","001",454
2023-11-01,"03","2","001",482
2023-11-01,"03","3","001",160
2023-11-01,"04","1","001",283
2023-11-01,"04","2","001",164
2023-11-01,"04","3","001",32
2023-11-01,"05","1","001",243
2023-11-01,"05","2","001",175
2023-11-01,"05","3","001",82
2023-11-01,"06","1","001",148
2023-11-01,"06","2","001",695
2023-11-01,"06","3","001",935
2023-11-01,"07","1","001",293
2023-11-01,"07","2","001",308
2023-11-01,"07","3","001",170
2023-11-01,"08","1","001",151
2023-11-01,"08","2","001",57
2023-11-01,"08","3","001",11
2023-11-01,"09","1","001",103
2023-11-01,"09","2","001",26
2023-11-01,"09","3","001",4
2023-11-01,"11","1","001",153
2023-11-01,"11","2","001",32
2023-11-01,"11","3","001",2
2023-11-01,"12","1","001",499
2023-11-01,"12","2","001",204
2023-11-01,"12","3","001",71
2023-11-01,"13","1","001",39
2023-11-01,"13","2","001",176
2023-11-01,"13","3","001",157
2023-11-01,"14","1","001",358
2023-11-01,"14","2","001",329
2023-11-01,"14","3","001",159
2023-11-01,"15","1","001",453
2023-11-01,"15","2","001",514
2023-11-01,"15","3","001",400
2023-11-01,"16","1","001",458
2023-11-01,"16","2","001",912
2023-11-01,"16","3","001",726
2023-11-01,"17","1","001",210
2023-11-01,"17","2","001",165
2023-11-01,"17","3","001",36
2023-12-01,"01","1","001",264
2023-12-01,"01","2","001",95
2023-12-01,"01","3","001",18
2023-12-01,"02","1","001",348
2023-12-01,"02","2","001",139
2023-12-01,"02","3","001",27
2023-12-01,"03","1","001",435
2023-12-01,"03","2","001",447
2023-12-01,"03","3","001",168
2023-12-01,"04","1","001",323
2023-12-01,"04","2","001",162
2023-12-01,"04","3","001",33
2023-12-01,"05","1","001",295
2023-12-01,"05","2","001",188
2023-12-01,"05","3","001",97
2023-12-01,"06","1","001",157
2023-12-01,"06","2","001",684
2023-12-01,"06","3","001",937
2023-12-01,"07","1","001",257
2023-12-01,"07","2","001",249
2023-12-01,"07","3","001",122
2023-12-01,"08","1","001",168
2023-12-01,"08","2","001",58
2023-12-01,"08","3","001",10
2023-12-01,"09","1","001",88
2023-12-01,"09","2","001",33
2023-12-01,"09","3","001",3
2023-12-01,"11","1","001",151
2023-12-01,"11","2","001",32
2023-12-01,"11","3","001",1
2023-12-01,"12","1","001",542
2023-12-01,"12","2","001",198
2023-12-01,"12","3","001",66
2023-12-01,"13","1","001",59
2023-12-01,"13","2","001",161
2023-12-01,"13","3","001",148
2023-12-01,"14","1","001",318
2023-12-01,"14","2","001",331
2023-12-01,"14","3","001",161
2023-12-01,"15","1","001",432
2023-12-01,"15","2","001",473
2023-12-01,"15","3","001",412
2023-12-01,"16","1","001",452
2023-12-01,"16","2","001",840
2023-12-01,"16","3","001",707
2023-12-01,"17","1","001",176
2023-12-01,"17","2","001",116
2023-12-01,"17","3","001",45
2024-01-01,"01","1","001",137
2024-01-01,"01","2","001",46
2024-01-01,"01","3","001",10
2024-01-01,"02","1","001",169
2024-01-01,"02","2","001",83
2024-01-01,"02","3","001",19
2024-01-01,"03","1","001",250
2024-01-01,"03","2","001",240
2024-01-01,"03","3","001",90
2024-01-01,"04","1","001",169
2024-01-01,"04","2","001",84
2024-01-01,"04","3","001",23
2024-01-01,"05","1","001",166
2024-01-01,"05","2","001",123
2024-01-01,"05","3","001",70
2024-01-01,"06","1","001",101
2024-01-01,"06","2","001",456
2024-01-01,"06","3","001",577
2024-01-01,"07","1","001",152
2024-01-01,"07","2","001",165
2024-01-01,"07","3","001",80
2024-01-01,"08","1","001",72
2024-01-01,"08","2","001",30
2024-01-01,"08","3","001",10
2024-01-01,"09","1","001",46
2024-01-01,"09","2","001",22
2024-01-01,"09","3","001",2
2024-01-01,"11","1","001",106
2024-01-01,"11","2","001",20
2024-01-01,"11","3","001",3
2024-01-01,"12","1","001",271
2024-01-01,"12","2","001",101
2024-01-01,"12","3","001",31
2024-01-01,"13","1","001",33
2024-01-01,"13","2","001",102
2024-01-01,"13","3","001",96
2024-01-01,"14","1","001",213
2024-01-01,"14","2","001",185
2024-01-01,"14","3","001",82
2024-01-01,"15","1","001",241
2024-01-01,"15","2","001",290
2024-01-01,"15","3","001",214
2024-01-01,"16","1","001",323
2024-01-01,"16","2","001",570
2024-01-01,"16","3","001",404
2024-01-01,"17","1","001",104
2024-01-01,"17","2","001",84
2024-01-01,"17","3","001",28
2024-02-01,"01","1","001",206
2024-02-01,"01","2","001",55
2024-02-01,"01","3","001",12
2024-02-01,"02","1","001",279
2024-02-01,"02","2","001",80
2024-02-01,"02","3","001",19
2024-02-01,"03","1","001",348
2024-02-01,"03","2","001",288
2024-02-01,"03","3","001",96
2024-02-01,"04","1","001",251
2024-02-01,"04","2","001",103
2024-02-01,"04","3","001",26
2024-02-01,"05","1","001",226
2024-02-01,"05","2","001",150
2024-02-01,"05","3","001",79
2024-02-01,"06","1","001",120
2024-02-01,"06","2","001",497
2024-02-01,"06","3","001",600
2024-02-01,"07","1","001",223
2024-02-01,"07","2","001",180
2024-02-01,"07","3","001",101
2024-02-01,"08","1","001",81
2024-02-01,"08","2","001",53
2024-02-01,"08","3","001",13
2024-02-01,"09","1","001",77
2024-02-01,"09","2","001",8
2024-02-01,"09","3","001",3
2024-02-01,"11","1","001",115
2024-02-01,"11","2","001",8
2024-02-01,"11","3","001",3
2024-02-01,"12","1","001",399
2024-02-01,"12","2","001",145
2024-02-01,"12","3","001",41
2024-02-01,"13","1","001",48
2024-02-01,"13","2","001",113
2024-02-01,"13","3","001",106
2024-02-01,"14","1","001",290
2024-02-01,"14","2","001",235
2024-02-01,"14","3","001",106
2024-02-01,"15","1","001",309
2024-02-01,"15","2","001",309
2024-02-01,"15","3","001",253
2024-02-01,"16","1","001",378
2024-02-01,"16","2","001",594
2024-02-01,"16","3","001",452
2024-02-01,"17","1","001",141
2024-02-01,"17","2","001",98
2024-02-01,"17","3","001",39
2024-03-01,"01","1","001",189
2024-03-01,"01","2","001",42
2024-03-01,"01","3","001",15
2024-03-01,"02","1","001",236
2024-03-01,"02","2","001",101
2024-03-01,"02","3","001",27
2024-03-01,"03","1","001",344
2024-03-01,"03","2","001",401
2024-03-01,"03","3","001",127
2024-03-01,"04","1","001",216
2024-03-01,"04","2","001",132
2024-03-01,"04","3","001",34
2024-03-01,"05","1","001",219
2024-03-01,"05","2","001",185
2024-03-01,"05","3","001",78
2024-03-01,"06","1","001",118
2024-03-01,"06","2","001",615
2024-03-01,"06","3","001",855
2024-03-01,"07","1","001",174
2024-03-01,"07","2","001",210
2024-03-01,"07","3","001",115
2024-03-01,"08","1","001",112
2024-03-01,"08","2","001",53
2024-03-01,"08","3","001",10
2024-03-01,"09","1","001",81
2024-03-01,"09","2","001",19
2024-03-01,"09","3","001",2
2024-03-01,"11","1","001",112
2024-03-01,"11","2","001",12
2024-03-01,"11","3","001",1
2024-03-01,"12","1","001",419
2024-03-01,"12","2","001",160
2024-03-01,"12","3","001",46
2024-03-01,"13","1","001",44
2024-03-01,"13","2","001",175
2024-03-01,"13","3","001",150
2024-03-01,"14","1","001",271
2024-03-01,"14","2","001",268
2024-03-01,"14","3","001",141
2024-03-01,"15","1","001",346
2024-03-01,"15","2","001",409
2024-03-01,"15","3","001",331
2024-03-01,"16","1","001",321
2024-03-01,"16","2","001",821
2024-03-01,"16","3","001",586
2024-03-01,"17","1","001",150
2024-03-01,"17","2","001",96
2024-03-01,"17","3","001",34
2024-04-01,"01","1","001",230
2024-04-01,"01","2","001",91
2024-04-01,"01","3","001",24
2024-04-01,"02","1","001",315
2024-04-01,"02","2","001",145
2024-04-01,"02","3","001",24
2024-04-01,"03","1","001",483
2024-04-01,"03","2","001",486
2024-04-01,"03","3","001",178
2024-04-01,"04","1","001",314
2024-04-01,"04","2","001",154
2024-04-01,"04","3","001",42
2024-04-01,"05","1","001",227
2024-04-01,"05","2","001",232
2024-04-01,"05","3","001",107
2024-04-01,"06","1","001",127
2024-04-01,"06","2","001",716
2024-04-01,"06","3","001",1053
2024-04-01,"07","1","001",279
2024-04-01,"07","2","001",282
2024-04-01,"07","3","001",128
2024-04-01,"08","1","001",136
2024-04-01,"08","2","001",77
2024-04-01,"08","3","001",18
2024-04-01,"09","1","001",74
2024-04-01,"09","2","001",29
2024-04-01,"09","3","001",1
2024-04-01,"11","1","001",126
2024-04-01,"11","2","001",26
2024-04-01,"11","3","001",5
2024-04-01,"12","1","001",498
2024-04-01,"12","2","001",245
2024-04-01,"12","3","001",72
2024-04-01,"13","1","001",39
2024-04-01,"13","2","001",206
2024-04-01,"13","3","001",194
2024-04-01,"14","1","001",303
2024-04-01,"14","2","001",418
2024-04-01,"14","3","001",193
2024-04-01,"15","1","001",457
2024-04-01,"15","2","001",534
2024-04-01,"15","3","001",432
2024-04-01,"16","1","001",447
2024-04-01,"16","2","001",1101
2024-04-01,"16","3","001",889
2024-04-01,"17","1","001",195
2024-04-01,"17","2","001",164
2024-04-01,"17","3","001",44
2024-05-01,"01","1","001",329
2024-05-01,"01","2","001",126
2024-05-01,"01","3","001",22
2024-05-01,"02","1","001",414
2024-05-01,"02","2","001",223
2024-05-01,"02","3","001",44
2024-05-01,"03","1","001",578
2024-05-01,"03","2","001",988
2024-05-01,"03","3","001",329
2024-05-01,"04","1","001",360
2024-05-01,"04","2","001",268
2024-05-01,"04","3","001",57
2024-05-01,"05","1","001",314
2024-05-01,"05","2","001",391
2024-05-01,"05","3","001",176
2024-05-01,"06","1","001",167
2024-05-01,"06","2","001",1007
2024-05-01,"06","3","001",1584
2024-05-01,"07","1","001",336
2024-05-01,"07","2","001",454
2024-05-01,"07","3","001",234
2024-05-01,"08","1","001",174
2024-05-01,"08","2","001",125
2024-05-01,"08","3","001",20
2024-05-01,"09","1","001",106
2024-05-01,"09","2","001",42
2024-05-01,"09","3","001",3
2024-05-01,"11","1","001",175
2024-05-01,"11","2","001",47
2024-05-01,"11","3","001",6
2024-05-01,"12","1","001",667
2024-05-01,"12","2","001",420
2024-05-01,"12","3","001",106
2024-05-01,"13","1","001",55
2024-05-01,"13","2","001",265
2024-05-01,"13","3","001",320
2024-05-01,"14","1","001",357
2024-05-01,"14","2","001",624
2024-05-01,"14","3","001",336
2024-05-01,"15","1","001",503
2024-05-01,"15","2","001",833
2024-05-01,"15","3","001",745
2024-05-01,"16","1","001",516
2024-05-01,"16","2","001",1703
2024-05-01,"16","3","001",1355
2024-05-01,"17","1","001",228
2024-05-01,"17","2","001",278
2024-05-01,"17","3","001",80
2024-06-01,"01","1","001",353
2024-06-01,"01","2","001",182
2024-06-01,"01","3","001",37
2024-06-01,"02","1","001",485
2024-06-01,"02","2","001",352
2024-06-01,"02","3","001",75
2024-06-01,"03","1","001",635
2024-06-01,"03","2","001",1360
2024-06-01,"03","3","001",591
2024-06-01,"04","1","001",353
2024-06-01,"04","2","001",386
2024-06-01,"04","3","001",122
2024-06-01,"05","1","001",336
2024-06-01,"05","2","001",483
2024-06-01,"05","3","001",298
2024-06-01,"06","1","001",251
2024-06-01,"06","2","001",1187
2024-06-01,"06","3","001",2271
2024-06-01,"07","1","001",290
2024-06-01,"07","2","001",486
2024-06-01,"07","3","001",320
2024-06-01,"08","1","001",167
2024-06-01,"08","2","001",185
2024-06-01,"08","3","001",40
2024-06-01,"09","1","001",130
2024-06-01,"09","2","001",37
2024-06-01,"09","3","001",10
2024-06-01,"11","1","001",158
2024-06-01,"11","2","001",49
2024-06-01,"11","3","001",11
2024-06-01,"12","1","001",733
2024-06-01,"12","2","001",659
2024-06-01,"12","3","001",227
2024-06-01,"13","1","001",70
2024-06-01,"13","2","001",330
2024-06-01,"13","3","001",481
2024-06-01,"14","1","001",407
2024-06-01,"14","2","001",814
2024-06-01,"14","3","001",529
2024-06-01,"15","1","001",442
2024-06-01,"15","2","001",1005
2024-06-01,"15","3","001",1015
2024-06-01,"16","1","001",545
2024-06-01,"16","2","001",2211
2024-06-01,"16","3","001",2103
2024-06-01,"17","1","001",259
2024-06-01,"17","2","001",370
2024-06-01,"17","3","001",160
2024-07-01,"01","1","001",341
2024-07-01,"01","2","001",143
2024-07-01,"01","3","001",30
2024-07-01,"02","1","001",402
2024-07-01,"02","2","001",237
2024-07-01,"02","3","001",45
2024-07-01,"03","1","001",481
2024-07-01,"03","2","001",816
2024-07-01,"03","3","001",285
2024-07-01,"04","1","001",304
2024-07-01,"04","2","001",244
2024-07-01,"04","3","001",47
2024-07-01,"05","1","001",248
2024-07-01,"05","2","001",295
2024-07-01,"05","3","001",142
2024-07-01,"06","1","001",125
2024-07-01,"06","2","001",899
2024-07-01,"06","3","001",1346
2024-07-01,"07","1","001",248
2024-07-01,"07","2","001",428
2024-07-01,"07","3","001",280
2024-07-01,"08","1","001",180
2024-07-01,"08","2","001",117
2024-07-01,"08","3","001",17
2024-07-01,"09","1","001",100
2024-07-01,"09","2","001",39
2024-07-01,"09","3","001",6
2024-07-01,"11","1","001",163
2024-07-01,"11","2","001",41
2024-07-01,"11","3","001",2
2024-07-01,"12","1","001",628
2024-07-01,"12","2","001",415
2024-07-01,"12","3","001",90
2024-07-01,"13","1","001",60
2024-07-01,"13","2","001",193
2024-07-01,"13","3","001",337
2024-07-01,"14","1","001",359
2024-07-01,"14","2","001",504
2024-07-01,"14","3","001",274
2024-07-01,"15","1","001",420
2024-07-01,"15","2","001",653
2024-07-01,"15","3","001",606
2024-07-01,"16","1","001",524
2024-07-01,"16","2","001",1394
2024-07-01,"16","3","001",1238
2024-07-01,"17","1","001",213
2024-07-01,"17","2","001",239
2024-07-01,"17","3","001",52
2024-08-01,"01","1","001",225
2024-08-01,"01","2","001",102
2024-08-01,"01","3","001",18
2024-08-01,"02","1","001",249
2024-08-01,"02","2","001",195
2024-08-01,"02","3","001",60
2024-08-01,"03","1","001",351
2024-08-01,"03","2","001",603
2024-08-01,"03","3","001",276
2024-08-01,"04","1","001",244
2024-08-01,"04","2","001",197
2024-08-01,"04","3","001",42
2024-08-01,"05","1","001",227
2024-08-01,"05","2","001",257
2024-08-01,"05","3","001",144
2024-08-01,"06","1","001",125
2024-08-01,"06","2","001",719
2024-08-01,"06","3","001",1245
2024-08-01,"07","1","001",241
2024-08-01,"07","2","001",416
2024-08-01,"07","3","001",285
2024-08-01,"08","1","001",134
2024-08-01,"08","2","001",98
2024-08-01,"08","3","001",18
2024-08-01,"09","1","001",84
2024-08-01,"09","2","001",32
2024-08-01,"09","3","001",2
2024-08-01,"11","1","001",156
2024-08-01,"11","2","001",27
2024-08-01,"11","3","001",5
2024-08-01,"12","1","001",450
2024-08-01,"12","2","001",319
2024-08-01,"12","3","001",75
2024-08-01,"13","1","001",53
2024-08-01,"13","2","001",173
2024-08-01,"13","3","001",230
2024-08-01,"14","1","001",232
2024-08-01,"14","2","001",394
2024-08-01,"14","3","001",247
2024-08-01,"15","1","001",366
2024-08-01,"15","2","001",519
2024-08-01,"15","3","001",460
2024-08-01,"16","1","001",374
2024-08-01,"16","2","001",1102
2024-08-01,"16","3","001",1103
2024-08-01,"17","1","001",179
2024-08-01,"17","2","001",181
2024-08-01,"17","3","001",55
2024-09-01,"01","1","001",317
2024-09-01,"01","2","001",105
2024-09-01,"01","3","001",29
2024-09-01,"02","1","001",366
2024-09-01,"02","2","001",175
2024-09-01,"02","3","001",33
2024-09-01,"03","1","001",366
2024-09-01,"03","2","001",511
2024-09-01,"03","3","001",225
2024-09-01,"04","1","001",277
2024-09-01,"04","2","001",185
2024-09-01,"04","3","001",36
2024-09-01,"05","1","001",238
2024-09-01,"05","2","001",211
2024-09-01,"05","3","001",126
2024-09-01,"06","1","001",110
2024-09-01,"06","2","001",620
2024-09-01,"06","3","001",1049
2024-09-01,"07","1","001",230
2024-09-01,"07","2","001",318
2024-09-01,"07","3","001",171
2024-09-01,"08","1","001",162
2024-09-01,"08","2","001",103
2024-09-01,"08","3","001",22
2024-09-01,"09","1","001",122
2024-09-01,"09","2","001",34
2024-09-01,"09","3","001",4
2024-09-01,"11","1","001",159
2024-09-01,"11","2","001",44
2024-09-01,"11","3","001",6
2024-09-01,"12","1","001",506
2024-09-01,"12","2","001",265
2024-09-01,"12","3","001",75
2024-09-01,"13","1","001",40
2024-09-01,"13","2","001",147
2024-09-01,"13","3","001",214
2024-09-01,"14","1","001",346
2024-09-01,"14","2","001",350
2024-09-01,"14","3","001",191
2024-09-01,"15","1","001",402
2024-09-01,"15","2","001",520
2024-09-01,"15","3","001",418
2024-09-01,"16","1","001",429
2024-09-01,"16","2","001",1006
2024-09-01,"16","3","001",862
2024-09-01,"17","1","001",190
2024-09-01,"17","2","001",193
2024-09-01,"17","3","001",55
2024-10-01,"01","1","001",309
2024-10-01,"01","2","001",110
2024-10-01,"01","3","001",27
2024-10-01,"02","1","001",355
2024-10-01,"02","2","001",199
2024-10-01,"02","3","001",42
2024-10-01,"03","1","001",422
2024-10-01,"03","2","001",551
2024-10-01,"03","3","001",238
2024-10-01,"04","1","001",308
2024-10-01,"04","2","001",204
2024-10-01,"04","3","001",61
2024-10-01,"05","1","001",250
2024-10-01,"05","2","001",254
2024-10-01,"05","3","001",132
2024-10-01,"06","1","001",112
2024-10-01,"06","2","001",642
2024-10-01,"06","3","001",1198
2024-10-01,"07","1","001",291
2024-10-01,"07","2","001",381
2024-10-01,"07","3","001",194
2024-10-01,"08","1","001",165
2024-10-01,"08","2","001",117
2024-10-01,"08","3","001",22
2024-10-01,"09","1","001",95
2024-10-01,"09","2","001",41
2024-10-01,"09","3","001",6
2024-10-01,"11","1","001",148
2024-10-01,"11","2","001",39
2024-10-01,"11","3","001",1
2024-10-01,"12","1","001",583
2024-10-01,"12","2","001",313
2024-10-01,"12","3","001",82
2024-10-01,"13","1","001",65
2024-10-01,"13","2","001",175
2024-10-01,"13","3","001",257
2024-10-01,"14","1","001",394
2024-10-01,"14","2","001",443
2024-10-01,"14","3","001",212
2024-10-01,"15","1","001",457
2024-10-01,"15","2","001",537
2024-10-01,"15","3","001",536
2024-10-01,"16","1","001",496
2024-10-01,"16","2","001",1200
2024-10-01,"16","3","001",1014
2024-10-01,"17","1","001",185
2024-10-01,"17","2","001",200
2024-10-01,"17","3","001",59
2024-11-01,"01","1","001",301
2024-11-01,"01","2","001",117
2024-11-01,"01","3","001",23
2024-11-01,"02","1","001",343
2024-11-01,"02","2","001",204
2024-11-01,"02","3","001",37
2024-11-01,"03","1","001",414
2024-11-01,"03","2","001",680
2024-11-01,"03","3","001",274
2024-11-01,"04","1","001",301
2024-11-01,"04","2","001",214
2024-11-01,"04","3","001",68
2024-11-01,"05","1","001",249
2024-11-01,"05","2","001",252
2024-11-01,"05","3","001",113
2024-11-01,"06","1","001",147
2024-11-01,"06","2","001",675
2024-11-01,"06","3","001",1247
2024-11-01,"07","1","001",271
2024-11-01,"07","2","001",361
2024-11-01,"07","3","001",200
2024-11-01,"08","1","001",150
2024-11-01,"08","2","001",107
2024-11-01,"08","3","001",16
2024-11-01,"09","1","001",95
2024-11-01,"09","2","001",39
2024-11-01,"09","3","001",6
2024-11-01,"11","1","001",167
2024-11-01,"11","2","001",32
2024-11-01,"11","3","001",3
2024-11-01,"12","1","001",592
2024-11-01,"12","2","001",327
2024-11-01,"12","3","001",94
2024-11-01,"13","1","001",51
2024-11-01,"13","2","001",169
2024-11-01,"13","3","001",265
2024-11-01,"14","1","001",325
2024-11-01,"14","2","001",429
2024-11-01,"14","3","001",229
2024-11-01,"15","1","001",448
2024-11-01,"15","2","001",603
2024-11-01,"15","3","001",530
2024-11-01,"16","1","001",427
2024-11-01,"16","2","001",1137
2024-11-01,"16","3","001",1129
2024-11-01,"17","1","001",173
2024-11-01,"17","2","001",184
2024-11-01,"17","3","001",62
2024-12-01,"01","1","001",312
2024-12-01,"01","2","001",118
2024-12-01,"01","3","001",23
2024-12-01,"02","1","001",347
2024-12-01,"02","2","001",160
2024-12-01,"02","3","001",35
2024-12-01,"03","1","001",460
2024-12-01,"03","2","001",606
2024-12-01,"03","3","001",279
2024-12-01,"04","1","001",301
2024-12-01,"04","2","001",174
2024-12-01,"04","3","001",50
2024-12-01,"05","1","001",241
2024-12-01,"05","2","001",239
2024-12-01,"05","3","001",143
2024-12-01,"06","1","001",167
2024-12-01,"06","2","001",675
2024-12-01,"06","3","001",1307
2024-12-01,"07","1","001",242
2024-12-01,"07","2","001",307
2024-12-01,"07","3","001",186
2024-12-01,"08","1","001",154
2024-12-01,"08","2","001",96
2024-12-01,"08","3","001",18
2024-12-01,"09","1","001",78
2024-12-01,"09","2","001",30
2024-12-01,"09","3","001",6
2024-12-01,"11","1","001",148
2024-12-01,"11","2","001",31
2024-12-01,"11","3","001",4
2024-12-01,"12","1","001",556
2024-12-01,"12","2","001",283
2024-12-01,"12","3","001",94
2024-12-01,"13","1","001",78
2024-12-01,"13","2","001",187
2024-12-01,"13","3","001",267
2024-12-01,"14","1","001",314
2024-12-01,"14","2","001",392
2024-12-01,"14","3","001",263
2024-12-01,"15","1","001",446
2024-12-01,"15","2","001",506
2024-12-01,"15","3","001",597
2024-12-01,"16","1","001",492
2024-12-01,"16","2","001",1119
2024-12-01,"16","3","001",1070
2024-12-01,"17","1","001",157
2024-12-01,"17","2","001",180
2024-12-01,"17","3","001",69
2025-01-01,"01","1","001",197
2025-01-01,"01","2","001",66
2025-01-01,"01","3","001",11
2025-01-01,"02","1","001",216
2025-01-01,"02","2","001",99
2025-01-01,"02","3","001",26
2025-01-01,"03","1","001",291
2025-01-01,"03","2","001",384
2025-01-01,"03","3","001",205
2025-01-01,"04","1","001",202
2025-01-01,"04","2","001",137
2025-01-01,"04","3","001",45
2025-01-01,"05","1","001",182
2025-01-01,"05","2","001",189
2025-01-01,"05","3","001",105
2025-01-01,"06","1","001",96
2025-01-01,"06","2","001",517
2025-01-01,"06","3","001",953
2025-01-01,"07","1","001",174
2025-01-01,"07","2","001",237
2025-01-01,"07","3","001",143
2025-01-01,"08","1","001",95
2025-01-01,"08","2","001",60
2025-01-01,"08","3","001",19
2025-01-01,"09","1","001",65
2025-01-01,"09","2","001",30
2025-01-01,"09","3","001",2
2025-01-01,"11","1","001",109
2025-01-01,"11","2","001",22
2025-01-01,"11","3","001",6
2025-01-01,"12","1","001",400
2025-01-01,"12","2","001",205
2025-01-01,"12","3","001",60
2025-01-01,"13","1","001",32
2025-01-01,"13","2","001",108
2025-01-01,"13","3","001",164
2025-01-01,"14","1","001",227
2025-01-01,"14","2","001",316
2025-01-01,"14","3","001",182
2025-01-01,"15","1","001",333
2025-01-01,"15","2","001",396
2025-01-01,"15","3","001",390
2025-01-01,"16","1","001",328
2025-01-01,"16","2","001",830
2025-01-01,"16","3","001",713
2025-01-01,"17","1","001",129
2025-01-01,"17","2","001",129
2025-01-01,"17","3","001",54
